Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Category,Product,Quantity,Price,Payment_Mode,Order_Status,City,Total_Amount
500701,12:03.1,16815,Customer_16815,Female,48,Home & Kitchen,Lipstick,3,4106,Cash on Delivery,Delivered,Noida,12318
500702,20:48.7,42742,Customer_42742,Female,32,Home & Kitchen,Mixer,2,59247,Debit Card,Delivered,Noida,118494
500703,29:34.3,28440,Customer_28440,Female,46,Electronics,Mixer,3,54897,Credit Card,Delivered,Gurgaon,164691
500704,38:19.9,45953,Customer_45953,Male,55,Fashion,Headphones,4,62485,Net Banking,Delivered,Chennai,249940
500705,47:05.5,13123,Customer_13123,Female,54,Fashion,Shoes,4,42060,Net Banking,Delivered,Mumbai,168240
500706,55:51.1,34571,Customer_34571,Female,61,Beauty,Lipstick,2,32810,Debit Card,Delivered,Hyderabad,65620
500707,04:36.7,45628,Customer_45628,Female,64,Sports,Mixer,2,32190,UPI,Delivered,Gurgaon,64380
500708,13:22.3,41658,Customer_41658,Male,35,Home & Kitchen,Mixer,3,59799,Debit Card,Delivered,Hyderabad,179397
500709,22:07.9,47239,Customer_47239,Male,35,Beauty,Shoes,2,18263,Debit Card,Delivered,Delhi,36526
500710,30:53.5,21859,Customer_21859,Male,57,Home & Kitchen,Mixer,3,32407,Net Banking,Delivered,Bangalore,97221
500711,39:39.1,37314,Customer_37314,Male,29,Electronics,Watch,3,24881,Debit Card,Returned,Delhi,74643
500712,48:24.7,40034,Customer_40034,Female,22,Home & Kitchen,Watch,2,1538,Credit Card,Delivered,Pune,3076
500713,57:10.3,36579,Customer_36579,Female,62,Home & Kitchen,Laptop,4,60694,Net Banking,Delivered,Delhi,242776
500714,05:55.9,14862,Customer_14862,Female,53,Fashion,Mobile,4,34111,Net Banking,Cancelled,Hyderabad,136444
500715,14:41.5,22694,Customer_22694,Male,18,Electronics,Mixer,2,8622,UPI,Returned,Mumbai,17244
500716,23:27.1,31167,Customer_31167,Male,61,Sports,Shoes,2,7639,Net Banking,Delivered,Chennai,15278
500717,32:12.7,36797,Customer_36797,Female,26,Home & Kitchen,T-Shirt,2,55663,Net Banking,Delivered,Mumbai,111326
500718,40:58.3,27116,Customer_27116,Male,19,Beauty,Shoes,3,24893,Net Banking,Returned,Mumbai,74679
500719,49:43.9,21402,Customer_21402,Male,63,Sports,Lipstick,2,7449,Debit Card,Delivered,Noida,14898
500720,58:29.5,49301,Customer_49301,Male,39,Sports,Headphones,2,53149,Net Banking,Delivered,Chennai,106298
500721,07:15.2,48990,Customer_48990,Male,50,Beauty,Mixer,1,14555,Net Banking,Delivered,Noida,14555
500722,16:00.8,20392,Customer_20392,Female,21,Fashion,Mobile,2,19396,Debit Card,Delivered,Hyderabad,38792
500723,24:46.4,24974,Customer_24974,Female,54,Electronics,Headphones,4,18596,Cash on Delivery,Delivered,Delhi,74384
500724,33:32.0,39761,Customer_39761,Female,38,Sports,Lipstick,4,5167,Debit Card,Delivered,Mumbai,20668
500725,42:17.6,42723,Customer_42723,Male,49,Home & Kitchen,Watch,2,41980,Net Banking,Delivered,Bangalore,83960
500726,51:03.2,13488,Customer_13488,Male,30,Home & Kitchen,T-Shirt,1,52981,Debit Card,Delivered,Noida,52981
500727,59:48.8,19858,Customer_19858,Male,42,Fashion,Lipstick,4,47302,Cash on Delivery,Delivered,Bangalore,189208
500728,08:34.4,26469,Customer_26469,Male,26,Sports,Watch,3,5732,UPI,Delivered,Mumbai,17196
500729,17:20.0,48863,Customer_48863,Male,30,Beauty,Lipstick,2,37183,Net Banking,Delivered,Gurgaon,74366
500730,26:05.6,15354,Customer_15354,Male,35,Beauty,Watch,2,39787,Cash on Delivery,Delivered,Gurgaon,79574
500731,34:51.2,41799,Customer_41799,Female,32,Sports,Watch,3,12088,Debit Card,Delivered,Hyderabad,36264
500732,43:36.8,15588,Customer_15588,Male,51,Fashion,Mobile,3,49796,Net Banking,Delivered,Gurgaon,149388
500733,52:22.4,18604,Customer_18604,Female,32,Beauty,Laptop,4,2764,UPI,Cancelled,Gurgaon,11056
500734,01:08.0,28171,Customer_28171,Male,46,Electronics,Mobile,2,69410,Cash on Delivery,Cancelled,Hyderabad,138820
500735,09:53.6,24941,Customer_24941,Female,40,Sports,T-Shirt,4,54827,Cash on Delivery,Delivered,Delhi,219308
500736,18:39.2,20168,Customer_20168,Female,54,Electronics,Lipstick,3,59861,Net Banking,Delivered,Hyderabad,179583
500737,27:24.8,48221,Customer_48221,Female,51,Fashion,Laptop,2,22585,Cash on Delivery,Returned,Bangalore,45170
500738,36:10.4,45852,Customer_45852,Female,32,Electronics,Laptop,2,28855,Credit Card,Delivered,Pune,57710
500739,44:56.0,34395,Customer_34395,Female,47,Home & Kitchen,Mobile,4,25029,Cash on Delivery,Delivered,Pune,100116
500740,53:41.6,44968,Customer_44968,Female,21,Sports,Laptop,2,50949,Cash on Delivery,Delivered,Chennai,101898
500741,02:27.2,49130,Customer_49130,Male,27,Sports,Lipstick,1,31787,Cash on Delivery,Delivered,Bangalore,31787
500742,11:12.8,35043,Customer_35043,Female,49,Sports,Headphones,4,35499,UPI,Delivered,Hyderabad,141996
500743,19:58.4,35456,Customer_35456,Female,42,Sports,Laptop,4,7231,UPI,Returned,Hyderabad,28924
500744,28:44.1,21055,Customer_21055,Male,34,Home & Kitchen,Headphones,1,69807,Credit Card,Delivered,Pune,69807
500745,37:29.7,23846,Customer_23846,Male,45,Electronics,Headphones,4,62313,UPI,Delivered,Gurgaon,249252
500746,46:15.3,48836,Customer_48836,Female,60,Beauty,Watch,2,36046,UPI,Returned,Hyderabad,72092
500747,55:00.9,27043,Customer_27043,Male,21,Sports,Lipstick,4,67474,Credit Card,Delivered,Delhi,269896
500748,03:46.5,35752,Customer_35752,Male,21,Sports,Lipstick,3,8651,Credit Card,Delivered,Chennai,25953
500749,12:32.1,30014,Customer_30014,Female,54,Fashion,Mixer,4,46904,UPI,Delivered,Mumbai,187616
500750,21:17.7,41285,Customer_41285,Female,21,Electronics,Watch,2,21985,Credit Card,Delivered,Gurgaon,43970
500751,30:03.3,22218,Customer_22218,Male,33,Fashion,Mobile,4,35928,Cash on Delivery,Delivered,Delhi,143712
500752,38:48.9,45262,Customer_45262,Female,48,Home & Kitchen,Watch,4,36271,Credit Card,Delivered,Bangalore,145084
500753,47:34.5,43097,Customer_43097,Male,49,Electronics,Laptop,4,24944,Credit Card,Delivered,Mumbai,99776
500754,56:20.1,42706,Customer_42706,Male,38,Electronics,Mobile,4,13680,Cash on Delivery,Delivered,Chennai,54720
500755,05:05.7,49127,Customer_49127,Female,64,Fashion,T-Shirt,1,60951,UPI,Returned,Chennai,60951
500756,13:51.3,49170,Customer_49170,Male,20,Home & Kitchen,Headphones,3,59944,Cash on Delivery,Delivered,Chennai,179832
500757,22:36.9,32601,Customer_32601,Male,19,Electronics,Watch,2,13114,Debit Card,Cancelled,Pune,26228
500758,31:22.5,22744,Customer_22744,Female,49,Fashion,Laptop,2,66628,UPI,Delivered,Mumbai,133256
500759,40:08.1,20097,Customer_20097,Male,56,Electronics,Laptop,1,16982,Net Banking,Delivered,Pune,16982
500760,48:53.7,46568,Customer_46568,Female,35,Sports,Headphones,3,67236,Cash on Delivery,Delivered,Mumbai,201708
500761,57:39.3,29534,Customer_29534,Female,19,Fashion,Headphones,4,58379,Net Banking,Returned,Hyderabad,233516
500762,06:24.9,19023,Customer_19023,Male,56,Sports,Watch,1,38477,Credit Card,Cancelled,Pune,38477
500763,15:10.5,41275,Customer_41275,Male,51,Home & Kitchen,Mobile,3,68896,UPI,Returned,Hyderabad,206688
500764,23:56.1,29752,Customer_29752,Male,19,Home & Kitchen,Watch,1,28867,Net Banking,Delivered,Noida,28867
500765,32:41.7,16660,Customer_16660,Female,48,Beauty,Mobile,2,25649,Debit Card,Delivered,Gurgaon,51298
500766,41:27.4,31946,Customer_31946,Female,24,Fashion,Mixer,2,14555,Debit Card,Delivered,Noida,29110
500767,50:13.0,35516,Customer_35516,Male,59,Electronics,Laptop,4,58314,Net Banking,Delivered,Chennai,233256
500768,58:58.6,46811,Customer_46811,Male,42,Sports,Mixer,2,68132,Net Banking,Delivered,Pune,136264
500769,07:44.2,48732,Customer_48732,Male,56,Home & Kitchen,Mobile,1,42111,Cash on Delivery,Delivered,Noida,42111
500770,16:29.8,14419,Customer_14419,Male,55,Beauty,Mixer,2,36354,Credit Card,Delivered,Bangalore,72708
500771,25:15.4,26988,Customer_26988,Male,43,Fashion,Mobile,2,63371,Net Banking,Delivered,Chennai,126742
500772,34:01.0,33579,Customer_33579,Female,35,Sports,Laptop,1,11563,Credit Card,Delivered,Chennai,11563
500773,42:46.6,41684,Customer_41684,Male,57,Fashion,Shoes,4,36366,UPI,Delivered,Gurgaon,145464
500774,51:32.2,29488,Customer_29488,Male,47,Beauty,Laptop,1,20884,UPI,Delivered,Gurgaon,20884
500775,00:17.8,14484,Customer_14484,Male,63,Sports,Watch,2,18073,Debit Card,Returned,Pune,36146
500776,09:03.4,31175,Customer_31175,Male,42,Home & Kitchen,T-Shirt,4,13746,Debit Card,Delivered,Hyderabad,54984
500777,17:49.0,17298,Customer_17298,Male,46,Fashion,Shoes,2,68510,Cash on Delivery,Delivered,Hyderabad,137020
500778,26:34.6,43490,Customer_43490,Female,56,Beauty,Mobile,3,1561,Net Banking,Delivered,Hyderabad,4683
500779,35:20.2,37785,Customer_37785,Male,51,Sports,Watch,3,45134,Credit Card,Delivered,Bangalore,135402
500780,44:05.8,47927,Customer_47927,Male,53,Fashion,Laptop,3,37032,UPI,Delivered,Noida,111096
500781,52:51.4,36445,Customer_36445,Female,25,Beauty,Laptop,1,3070,Net Banking,Delivered,Gurgaon,3070
500782,01:37.0,19034,Customer_19034,Male,19,Home & Kitchen,T-Shirt,2,55022,Cash on Delivery,Delivered,Mumbai,110044
500783,10:22.6,30486,Customer_30486,Male,44,Fashion,Headphones,4,51867,Net Banking,Delivered,Hyderabad,207468
500784,19:08.2,30944,Customer_30944,Female,43,Electronics,Watch,1,23034,Debit Card,Delivered,Hyderabad,23034
500785,27:53.8,21349,Customer_21349,Male,58,Electronics,Lipstick,2,51442,Credit Card,Delivered,Bangalore,102884
500786,36:39.4,17200,Customer_17200,Female,61,Sports,Headphones,3,64477,Cash on Delivery,Cancelled,Delhi,193431
500787,45:25.0,45291,Customer_45291,Female,39,Sports,Shoes,2,34476,Cash on Delivery,Delivered,Gurgaon,68952
500788,54:10.6,20248,Customer_20248,Male,51,Sports,Laptop,4,68803,Net Banking,Delivered,Hyderabad,275212
500789,02:56.3,35519,Customer_35519,Male,21,Fashion,T-Shirt,3,13912,UPI,Delivered,Delhi,41736
500790,11:41.9,28892,Customer_28892,Female,41,Fashion,Shoes,4,47527,Net Banking,Delivered,Mumbai,190108
500791,20:27.5,21091,Customer_21091,Male,19,Electronics,Mixer,3,55322,Net Banking,Delivered,Bangalore,165966
500792,29:13.1,34877,Customer_34877,Male,18,Sports,Mobile,4,64302,UPI,Returned,Bangalore,257208
500793,37:58.7,42294,Customer_42294,Female,64,Fashion,Shoes,3,14970,Cash on Delivery,Delivered,Noida,44910
500794,46:44.3,15296,Customer_15296,Female,32,Electronics,Laptop,4,13057,UPI,Cancelled,Mumbai,52228
500795,55:29.9,37099,Customer_37099,Male,48,Electronics,T-Shirt,2,31216,Net Banking,Delivered,Delhi,62432
500796,04:15.5,37989,Customer_37989,Female,46,Beauty,Laptop,2,14724,Debit Card,Cancelled,Chennai,29448
500797,13:01.1,38432,Customer_38432,Male,19,Electronics,Watch,1,23005,UPI,Cancelled,Gurgaon,23005
500798,21:46.7,10450,Customer_10450,Female,51,Fashion,Watch,1,22792,Net Banking,Delivered,Bangalore,22792
500799,30:32.3,19269,Customer_19269,Female,19,Beauty,Watch,3,9216,Cash on Delivery,Delivered,Hyderabad,27648
500800,39:17.9,49622,Customer_49622,Female,57,Fashion,Laptop,1,64325,Net Banking,Delivered,Chennai,64325
500801,48:03.5,39725,Customer_39725,Male,35,Beauty,Watch,3,13070,Debit Card,Delivered,Bangalore,39210
500802,56:49.1,11004,Customer_11004,Female,18,Fashion,Laptop,3,50603,Debit Card,Delivered,Hyderabad,151809
500803,05:34.7,47102,Customer_47102,Female,64,Electronics,Mixer,1,66243,Cash on Delivery,Delivered,Mumbai,66243
500804,14:20.3,32923,Customer_32923,Female,38,Beauty,Mixer,3,67511,Credit Card,Returned,Bangalore,202533
500805,23:05.9,13218,Customer_13218,Male,62,Beauty,Laptop,2,41423,UPI,Delivered,Chennai,82846
500806,31:51.5,32738,Customer_32738,Female,46,Sports,Lipstick,1,11916,UPI,Delivered,Hyderabad,11916
500807,40:37.1,24767,Customer_24767,Female,60,Fashion,T-Shirt,3,51084,Net Banking,Delivered,Mumbai,153252
500808,49:22.7,37379,Customer_37379,Male,52,Home & Kitchen,Lipstick,4,40928,Credit Card,Delivered,Gurgaon,163712
500809,58:08.3,30801,Customer_30801,Male,59,Home & Kitchen,Mobile,1,20814,UPI,Cancelled,Gurgaon,20814
500810,06:53.9,23832,Customer_23832,Male,61,Beauty,Laptop,2,48746,UPI,Delivered,Chennai,97492
500811,15:39.5,22149,Customer_22149,Male,33,Beauty,T-Shirt,3,38802,UPI,Delivered,Noida,116406
500812,24:25.2,42228,Customer_42228,Male,39,Home & Kitchen,Headphones,3,4510,UPI,Delivered,Bangalore,13530
500813,33:10.8,30963,Customer_30963,Male,52,Home & Kitchen,Watch,1,17452,Cash on Delivery,Delivered,Delhi,17452
500814,41:56.4,22344,Customer_22344,Male,57,Electronics,Headphones,1,22191,Debit Card,Returned,Delhi,22191
500815,50:42.0,39929,Customer_39929,Male,50,Home & Kitchen,Shoes,2,53085,UPI,Delivered,Gurgaon,106170
500816,59:27.6,25667,Customer_25667,Male,53,Home & Kitchen,Lipstick,2,26258,Cash on Delivery,Delivered,Bangalore,52516
500817,08:13.2,30317,Customer_30317,Male,33,Beauty,Lipstick,3,55680,Credit Card,Delivered,Mumbai,167040
500818,16:58.8,36730,Customer_36730,Male,62,Electronics,Mixer,1,57729,Cash on Delivery,Delivered,Gurgaon,57729
500819,25:44.4,48115,Customer_48115,Female,18,Fashion,Shoes,1,60596,Credit Card,Returned,Bangalore,60596
500820,34:30.0,12004,Customer_12004,Female,62,Home & Kitchen,Watch,2,43472,UPI,Delivered,Gurgaon,86944
500821,43:15.6,33718,Customer_33718,Female,50,Sports,T-Shirt,2,16364,Cash on Delivery,Delivered,Bangalore,32728
500822,52:01.2,25834,Customer_25834,Female,19,Electronics,T-Shirt,1,66149,Net Banking,Delivered,Delhi,66149
500823,00:46.8,38599,Customer_38599,Female,53,Electronics,Laptop,4,63040,Cash on Delivery,Delivered,Pune,252160
500824,09:32.4,19477,Customer_19477,Male,23,Fashion,Laptop,2,17129,UPI,Delivered,Hyderabad,34258
500825,18:18.0,24124,Customer_24124,Male,56,Beauty,Mobile,1,60556,Cash on Delivery,Returned,Bangalore,60556
500826,27:03.6,29998,Customer_29998,Female,54,Beauty,Mobile,2,23243,UPI,Delivered,Bangalore,46486
500827,35:49.2,28906,Customer_28906,Male,24,Beauty,Mobile,3,47941,Credit Card,Returned,Hyderabad,143823
500828,44:34.8,15537,Customer_15537,Female,61,Sports,Mixer,3,28966,UPI,Delivered,Pune,86898
500829,53:20.4,23720,Customer_23720,Female,36,Beauty,Laptop,4,26344,Credit Card,Delivered,Bangalore,105376
500830,02:06.0,41870,Customer_41870,Female,29,Sports,Headphones,4,4528,Debit Card,Delivered,Hyderabad,18112
500831,10:51.6,35644,Customer_35644,Female,59,Fashion,Watch,2,63873,UPI,Cancelled,Gurgaon,127746
500832,19:37.2,36879,Customer_36879,Female,55,Sports,T-Shirt,1,23520,Cash on Delivery,Returned,Chennai,23520
500833,28:22.8,21635,Customer_21635,Male,43,Fashion,Watch,3,65370,UPI,Delivered,Delhi,196110
500834,37:08.4,10285,Customer_10285,Male,56,Beauty,Laptop,4,42105,Debit Card,Delivered,Noida,168420
500835,45:54.1,29521,Customer_29521,Male,33,Fashion,Mixer,2,26369,Net Banking,Returned,Bangalore,52738
500836,54:39.7,46607,Customer_46607,Male,48,Beauty,Headphones,1,33188,Debit Card,Delivered,Delhi,33188
500837,03:25.3,14923,Customer_14923,Female,23,Home & Kitchen,Headphones,1,19004,UPI,Delivered,Pune,19004
500838,12:10.9,49220,Customer_49220,Female,32,Sports,Mixer,2,47054,Cash on Delivery,Cancelled,Mumbai,94108
500839,20:56.5,18087,Customer_18087,Female,42,Fashion,Headphones,1,50114,Debit Card,Delivered,Gurgaon,50114
500840,29:42.1,44827,Customer_44827,Male,31,Beauty,Shoes,3,17478,Net Banking,Delivered,Pune,52434
500841,38:27.7,46716,Customer_46716,Female,21,Home & Kitchen,Mixer,2,42526,Cash on Delivery,Delivered,Hyderabad,85052
500842,47:13.3,23856,Customer_23856,Male,19,Electronics,Laptop,1,20243,UPI,Delivered,Delhi,20243
500843,55:58.9,20250,Customer_20250,Female,28,Beauty,Laptop,3,4018,Cash on Delivery,Delivered,Mumbai,12054
500844,04:44.5,15224,Customer_15224,Female,39,Sports,T-Shirt,1,12275,UPI,Cancelled,Gurgaon,12275
500845,13:30.1,23965,Customer_23965,Female,22,Sports,Lipstick,3,29517,Cash on Delivery,Delivered,Hyderabad,88551
500846,22:15.7,42074,Customer_42074,Male,57,Sports,Lipstick,4,66997,Net Banking,Delivered,Pune,267988
500847,31:01.3,19564,Customer_19564,Male,20,Home & Kitchen,Headphones,4,29114,Credit Card,Delivered,Bangalore,116456
500848,39:46.9,26598,Customer_26598,Male,28,Home & Kitchen,Headphones,2,4824,Credit Card,Delivered,Delhi,9648
500849,48:32.5,46487,Customer_46487,Male,58,Home & Kitchen,Headphones,3,22094,Debit Card,Returned,Mumbai,66282
500850,57:18.1,13063,Customer_13063,Male,58,Electronics,Shoes,2,55248,Credit Card,Cancelled,Bangalore,110496
500851,06:03.7,20428,Customer_20428,Female,56,Fashion,Laptop,4,23716,Credit Card,Delivered,Bangalore,94864
500852,14:49.3,19993,Customer_19993,Male,20,Beauty,Lipstick,3,41155,Debit Card,Delivered,Hyderabad,123465
500853,23:34.9,47302,Customer_47302,Female,48,Home & Kitchen,Watch,1,64572,Net Banking,Cancelled,Mumbai,64572
500854,32:20.5,34083,Customer_34083,Female,33,Beauty,Mobile,3,48546,Cash on Delivery,Delivered,Chennai,145638
500855,41:06.1,13140,Customer_13140,Male,45,Beauty,Mixer,4,23628,Credit Card,Delivered,Noida,94512
500856,49:51.7,37663,Customer_37663,Male,40,Fashion,T-Shirt,4,57620,Debit Card,Delivered,Hyderabad,230480
500857,58:37.3,22309,Customer_22309,Male,29,Sports,Mobile,2,50626,Net Banking,Returned,Bangalore,101252
500858,07:23.0,41724,Customer_41724,Female,59,Fashion,Laptop,1,32726,Cash on Delivery,Delivered,Pune,32726
500859,16:08.6,28813,Customer_28813,Female,36,Sports,Headphones,3,65978,Debit Card,Delivered,Hyderabad,197934
500860,24:54.2,49894,Customer_49894,Female,51,Fashion,Lipstick,2,11467,UPI,Delivered,Chennai,22934
500861,33:39.8,43034,Customer_43034,Male,54,Beauty,Watch,2,13923,UPI,Delivered,Noida,27846
500862,42:25.4,19155,Customer_19155,Male,36,Sports,Lipstick,4,67940,Debit Card,Delivered,Chennai,271760
500863,51:11.0,25724,Customer_25724,Female,50,Beauty,Headphones,2,69955,UPI,Delivered,Chennai,139910
500864,59:56.6,23201,Customer_23201,Male,27,Beauty,Shoes,3,723,Debit Card,Delivered,Hyderabad,2169
500865,08:42.2,28252,Customer_28252,Male,51,Fashion,T-Shirt,1,4018,Credit Card,Delivered,Gurgaon,4018
500866,17:27.8,31661,Customer_31661,Female,45,Beauty,T-Shirt,3,37440,Credit Card,Delivered,Noida,112320
500867,26:13.4,43515,Customer_43515,Female,52,Home & Kitchen,Shoes,4,44557,Net Banking,Delivered,Pune,178228
500868,34:59.0,25395,Customer_25395,Female,64,Electronics,Watch,2,50813,Credit Card,Delivered,Pune,101626
500869,43:44.6,32227,Customer_32227,Female,46,Sports,Lipstick,4,15865,Cash on Delivery,Delivered,Pune,63460
500870,52:30.2,13871,Customer_13871,Female,27,Electronics,Laptop,1,65832,Cash on Delivery,Delivered,Noida,65832
500871,01:15.8,38225,Customer_38225,Female,27,Sports,Mobile,4,29043,Credit Card,Delivered,Hyderabad,116172
500872,10:01.4,47582,Customer_47582,Female,30,Beauty,Mobile,3,48097,UPI,Cancelled,Gurgaon,144291
500873,18:47.0,15395,Customer_15395,Female,25,Home & Kitchen,Shoes,1,45251,Net Banking,Delivered,Gurgaon,45251
500874,27:32.6,28599,Customer_28599,Male,62,Home & Kitchen,Watch,4,55112,Net Banking,Delivered,Delhi,220448
500875,36:18.2,47109,Customer_47109,Female,27,Fashion,Shoes,3,5314,Debit Card,Delivered,Noida,15942
500876,45:03.8,43492,Customer_43492,Female,48,Home & Kitchen,Lipstick,2,48494,Net Banking,Delivered,Delhi,96988
500877,53:49.4,49877,Customer_49877,Male,44,Beauty,Laptop,2,22205,Debit Card,Returned,Bangalore,44410
500878,02:35.0,41214,Customer_41214,Female,40,Electronics,T-Shirt,3,66793,Debit Card,Delivered,Mumbai,200379
500879,11:20.6,43513,Customer_43513,Male,42,Fashion,Lipstick,3,6606,Cash on Delivery,Delivered,Hyderabad,19818
500880,20:06.2,26740,Customer_26740,Male,61,Beauty,Headphones,2,52691,Debit Card,Cancelled,Mumbai,105382
500881,28:51.9,46422,Customer_46422,Female,31,Electronics,Lipstick,1,61193,Credit Card,Delivered,Delhi,61193
500882,37:37.5,33072,Customer_33072,Female,56,Home & Kitchen,Shoes,2,42130,Credit Card,Cancelled,Mumbai,84260
500883,46:23.1,37708,Customer_37708,Female,57,Electronics,T-Shirt,4,66318,Net Banking,Delivered,Gurgaon,265272
500884,55:08.7,44115,Customer_44115,Male,51,Home & Kitchen,Mobile,2,34137,Cash on Delivery,Delivered,Bangalore,68274
500885,03:54.3,45452,Customer_45452,Female,19,Fashion,Headphones,2,33482,Debit Card,Delivered,Chennai,66964
500886,12:39.9,34826,Customer_34826,Male,50,Fashion,Mixer,3,46108,Credit Card,Delivered,Delhi,138324
500887,21:25.5,44749,Customer_44749,Male,26,Sports,Shoes,3,26289,Cash on Delivery,Returned,Bangalore,78867
500888,30:11.1,44813,Customer_44813,Female,22,Home & Kitchen,Watch,3,51877,UPI,Delivered,Delhi,155631
500889,38:56.7,17369,Customer_17369,Male,26,Fashion,Lipstick,2,37750,UPI,Delivered,Delhi,75500
500890,47:42.3,35566,Customer_35566,Male,21,Sports,Laptop,4,45842,Net Banking,Delivered,Chennai,183368
500891,56:27.9,25429,Customer_25429,Male,63,Fashion,Mixer,1,38462,Net Banking,Delivered,Gurgaon,38462
500892,05:13.5,16695,Customer_16695,Male,47,Home & Kitchen,Watch,2,48249,Cash on Delivery,Delivered,Mumbai,96498
500893,13:59.1,49229,Customer_49229,Male,30,Fashion,Mobile,4,57249,UPI,Delivered,Gurgaon,228996
500894,22:44.7,15218,Customer_15218,Female,34,Home & Kitchen,Headphones,1,3336,Debit Card,Delivered,Mumbai,3336
500895,31:30.3,18695,Customer_18695,Male,63,Home & Kitchen,Lipstick,1,52675,Cash on Delivery,Returned,Delhi,52675
500896,40:15.9,12826,Customer_12826,Female,61,Beauty,T-Shirt,2,7620,Net Banking,Delivered,Bangalore,15240
500897,49:01.5,43600,Customer_43600,Female,20,Home & Kitchen,Shoes,2,59843,Net Banking,Delivered,Delhi,119686
500898,57:47.1,38437,Customer_38437,Female,57,Electronics,Mixer,3,29389,Net Banking,Delivered,Gurgaon,88167
500899,06:32.7,12468,Customer_12468,Male,47,Home & Kitchen,Lipstick,1,28037,Debit Card,Delivered,Noida,28037
500900,15:18.3,33992,Customer_33992,Female,18,Sports,Mobile,2,58378,Net Banking,Delivered,Noida,116756
500901,24:03.9,41476,Customer_41476,Female,60,Electronics,Watch,3,12050,Cash on Delivery,Delivered,Bangalore,36150
500902,32:49.5,15806,Customer_15806,Male,41,Beauty,Lipstick,3,32448,UPI,Delivered,Delhi,97344
500903,41:35.2,43885,Customer_43885,Female,37,Beauty,Laptop,1,9918,Cash on Delivery,Delivered,Chennai,9918
500904,50:20.8,48329,Customer_48329,Male,38,Fashion,Mobile,4,65062,Cash on Delivery,Delivered,Bangalore,260248
500905,59:06.4,13963,Customer_13963,Female,22,Home & Kitchen,Watch,2,34626,Credit Card,Cancelled,Chennai,69252
500906,07:52.0,20757,Customer_20757,Male,41,Home & Kitchen,Mobile,3,7488,Debit Card,Delivered,Chennai,22464
500907,16:37.6,48608,Customer_48608,Male,44,Home & Kitchen,Mixer,3,24411,Cash on Delivery,Delivered,Hyderabad,73233
500908,25:23.2,10972,Customer_10972,Male,18,Electronics,Mobile,2,42578,Credit Card,Returned,Hyderabad,85156
500909,34:08.8,42800,Customer_42800,Female,49,Beauty,Shoes,1,56645,Cash on Delivery,Delivered,Noida,56645
500910,42:54.4,43509,Customer_43509,Female,64,Fashion,Laptop,1,13490,Net Banking,Delivered,Hyderabad,13490
500911,51:40.0,28869,Customer_28869,Female,41,Fashion,Mobile,4,35977,Credit Card,Cancelled,Hyderabad,143908
500912,00:25.6,17419,Customer_17419,Male,45,Fashion,T-Shirt,3,34955,Net Banking,Delivered,Mumbai,104865
500913,09:11.2,19812,Customer_19812,Male,63,Fashion,T-Shirt,4,12581,UPI,Delivered,Gurgaon,50324
500914,17:56.8,31360,Customer_31360,Male,50,Electronics,Shoes,1,41151,UPI,Delivered,Gurgaon,41151
500915,26:42.4,22363,Customer_22363,Female,51,Beauty,Lipstick,2,14177,Net Banking,Delivered,Delhi,28354
500916,35:28.0,46423,Customer_46423,Male,23,Home & Kitchen,Lipstick,4,63077,Net Banking,Delivered,Pune,252308
500917,44:13.6,18378,Customer_18378,Male,55,Electronics,Headphones,1,24468,Net Banking,Delivered,Gurgaon,24468
500918,52:59.2,30255,Customer_30255,Male,26,Fashion,Mobile,2,766,Net Banking,Delivered,Mumbai,1532
500919,01:44.8,40820,Customer_40820,Male,49,Beauty,Headphones,2,50187,Net Banking,Returned,Hyderabad,100374
500920,10:30.4,40145,Customer_40145,Male,37,Electronics,Headphones,2,35149,UPI,Delivered,Mumbai,70298
500921,19:16.0,20023,Customer_20023,Female,47,Fashion,Watch,3,23495,Cash on Delivery,Cancelled,Noida,70485
500922,28:01.6,43683,Customer_43683,Male,35,Fashion,Mixer,3,29535,UPI,Delivered,Gurgaon,88605
500923,36:47.2,10992,Customer_10992,Female,23,Home & Kitchen,Lipstick,2,66621,Credit Card,Delivered,Mumbai,133242
500924,45:32.8,37123,Customer_37123,Female,45,Sports,T-Shirt,3,7485,UPI,Delivered,Mumbai,22455
500925,54:18.4,31344,Customer_31344,Male,49,Beauty,Shoes,1,26798,Credit Card,Returned,Gurgaon,26798
500926,03:04.1,24138,Customer_24138,Female,63,Sports,Watch,3,35394,Cash on Delivery,Delivered,Delhi,106182
500927,11:49.7,46210,Customer_46210,Female,50,Electronics,Laptop,1,48587,Cash on Delivery,Delivered,Noida,48587
500928,20:35.3,13315,Customer_13315,Female,33,Home & Kitchen,Headphones,4,62782,Net Banking,Returned,Bangalore,251128
500929,29:20.9,24261,Customer_24261,Male,52,Electronics,Shoes,4,53267,Net Banking,Delivered,Mumbai,213068
500930,38:06.5,41934,Customer_41934,Female,55,Home & Kitchen,Mixer,2,51458,Cash on Delivery,Delivered,Hyderabad,102916
500931,46:52.1,33649,Customer_33649,Male,62,Sports,Watch,4,64731,Net Banking,Delivered,Gurgaon,258924
500932,55:37.7,49579,Customer_49579,Male,29,Beauty,Headphones,2,30413,UPI,Delivered,Noida,60826
500933,04:23.3,46659,Customer_46659,Male,32,Beauty,Headphones,3,7408,UPI,Delivered,Mumbai,22224
